title,company,location,salary,category,timestamp,industryCode,industry
Senior ServiceNow Developer,opentext,Remote,,Software Developer,2023-01-25 12:18:47 UTC,4.0,computer software
Senior DevOps Engineer,opentext,"Waterloo, ON",,"Web Developer, Software Developer",2022-12-15 19:31:24 UTC,4.0,computer software
Sr. Security Compliance Analyst,opentext,"Richmond Hill, ON",,Risk Analyst,2022-12-15 18:18:35 UTC,4.0,computer software
Lead Reliability Administrator,opentext,"Richmond Hill, ON",,Software Developer,2022-07-03 03:00:16 UTC,4.0,computer software
Client Manager - Professional Services Sales,opentext,Remote,,Software Developer,2022-07-03 03:00:15 UTC,4.0,computer software
"Sr. Manager, Site Reliability",opentext,"Richmond Hill, ON",,Software Developer,2022-07-03 03:00:13 UTC,4.0,computer software
Lead Software Developer,opentext,"Richmond Hill, ON",,Web Developer,2022-05-29 17:30:10 UTC,4.0,computer software
Principal Software Engineer,opentext,"Mississauga, ON",,Software Developer,2022-05-29 22:00:14 UTC,4.0,computer software
Lead Software Developer,opentext,"Mississauga, ON+1 location",,Software Developer,2022-05-29 22:00:13 UTC,4.0,computer software
Sr. Sales Enablement Specialist (14-Month Contract),opentext,"Richmond Hill, ON",,Software Developer,2022-05-29 12:00:15 UTC,4.0,computer software
Lead Service Management Analyst,opentext,"Waterloo, ON",,Software Developer,2022-05-29 12:00:15 UTC,4.0,computer software
Lead Treasury Analyst,opentext,Remote,,Investment Analyst,2022-12-29 21:46:44 UTC,4.0,computer software
Data Migration Consultant (Java),opentext,"Mississauga, ON",,Web Developer,2022-12-29 22:16:34 UTC,4.0,computer software
"Senior Analyst, People Analytics",opentext,"Richmond Hill, ON",,Data Scientist,2022-12-29 19:45:39 UTC,4.0,computer software
Renewals Account Representative,opentext,"Richmond Hill, ON",,Account Manager,2022-12-29 20:31:47 UTC,4.0,computer software
Talent Community - Account Development Executive (Waterloo),opentext,"Waterloo, ON",,"New Grad, Software Developer, Account Manager",2022-10-25 03:03:04 UTC,4.0,computer software
Sr. Principal Data Scientist,opentext,"Waterloo, ON",,Data Scientist,2022-10-25 23:16:01 UTC,4.0,computer software
Build and Release Engineer,opentext,"Richmond Hill, ON",,Web Developer,2022-05-02 02:00:14 UTC,4.0,computer software
Sr. Software Developer,opentext,"Waterloo, ON",,"Web Developer, Software Developer",2022-11-08 18:45:50 UTC,4.0,computer software
Cloud Monitoring Specialist,opentext,"Richmond Hill, ON",,Software Developer,2022-11-08 22:48:25 UTC,4.0,computer software
Architect,opentext,"Richmond Hill, ON",,Software Developer,2022-11-08 15:48:52 UTC,4.0,computer software
Sr. Consultant,opentext,Remote,,Software Developer,2022-11-08 22:50:25 UTC,4.0,computer software
Senior .NET Developer,opentext,"Waterloo, ON",,Software Developer,2022-11-08 22:49:29 UTC,4.0,computer software
Lead Product Manager (Life Sciences) 1VIRTUAL,opentext,"Mississauga, ON",,Software Developer,2022-11-08 01:02:51 UTC,4.0,computer software
Lead Business Intelligence Developer (SQL),opentext,"Waterloo, ON",,Software Developer,2022-07-19 08:00:43 UTC,4.0,computer software
Lead Software Developer,opentext,"Waterloo, ON",,"Web Developer, Software Developer",2022-07-19 13:30:15 UTC,4.0,computer software
Sr. Consultant,opentext,Remote,,"Software Developer, Business Analyst",2022-06-23 13:30:32 UTC,4.0,computer software
Systems Analyst(Junior-Intermediate),opentext,"Waterloo, ON",,"Software Developer, Business Analyst, Financial Analyst",2022-06-23 13:30:31 UTC,4.0,computer software
Principal Security Architect,opentext,"Waterloo, ON",,Software Developer,2022-06-23 23:31:39 UTC,4.0,computer software
Sr. Corporate Communications Specialist,opentext,"Remote in Waterloo, ON",,Software Developer,2022-06-23 23:31:37 UTC,4.0,computer software
Sr. Software Engineer,opentext,"Waterloo, ON",,Software Developer,2022-06-23 23:31:25 UTC,4.0,computer software
Global Campaign Marketing Manager,opentext,"Richmond Hill, ON",,Software Developer,2022-06-23 13:30:33 UTC,4.0,computer software
Lead Cloud Applications Administrator,opentext,"Richmond Hill, ON",,Software Developer,2022-06-23 13:30:33 UTC,4.0,computer software
Lead Brand Content Writer 1,opentext,Remote,,Software Developer,2022-06-23 13:30:29 UTC,4.0,computer software
Lead Site Reliability Administrator (Azure Cloud),opentext,"Waterloo, ON",,Software Developer,2022-06-23 03:00:55 UTC,4.0,computer software
"Sr. Project Manager, Finance Transformation (Office or Hybri...",opentext,Remote,,Software Developer,2022-06-23 03:00:54 UTC,4.0,computer software
Lead Strategy Consultant,opentext,"Waterloo, ON",,Software Developer,2022-06-23 03:00:53 UTC,4.0,computer software
Lead Consultant,opentext,Remote,,Software Developer,2022-06-23 03:00:53 UTC,4.0,computer software
Sr. Systems Analyst,opentext,"Remote in Waterloo, ON",,Software Developer,2022-07-04 20:00:34 UTC,4.0,computer software
Senior Software Developer,opentext,"Richmond Hill, ON",,"Frontend Developer, Software Developer",2022-07-04 16:00:38 UTC,4.0,computer software
Systems Analyst-Java Developer,opentext,"Waterloo, ON",,Web Developer,2022-10-26 13:46:56 UTC,4.0,computer software
Principal Product Manager,opentext,"Richmond Hill, ON",,Software Developer,2022-12-28 20:48:24 UTC,4.0,computer software
Sr. Principal Software Engineer,opentext,"Waterloo, ON",,"Software Developer, Data Scientist",2022-12-28 15:17:24 UTC,4.0,computer software
Renewals Account Representative (French Bilingual),opentext,"Waterloo, ON",,"Software Developer, Account Manager",2022-12-28 15:18:50 UTC,4.0,computer software
Renewals Account Representative,opentext,"Richmond Hill, ON",,"Software Developer, Account Manager",2022-12-28 15:17:26 UTC,4.0,computer software
Senior Full-stack Developer,opentext,"Waterloo, ON",,"Software Developer, Full Stack Developer, Web Developer",2022-12-28 15:17:02 UTC,4.0,computer software
Renewals Account Representative,opentext,"Waterloo, ON",,"Software Developer, Account Manager",2022-12-14 13:06:59 UTC,4.0,computer software
Technical Architect (OpenText Content Suite/ Appworks) 1,opentext,"Mississauga, ON",,Software Developer,2022-12-14 13:07:00 UTC,4.0,computer software
UX Designer,opentext,"Richmond Hill, ON",,"Software Developer, UI UX Designer",2022-06-24 21:00:33 UTC,4.0,computer software
"Sr. Systems Analyst-SAP Procure to Pay, MM",opentext,"Waterloo, ON",,Software Developer,2022-06-24 21:00:42 UTC,4.0,computer software
Lead Consultant,opentext,Remote,,Software Developer,2022-06-24 21:00:40 UTC,4.0,computer software
Sr. PS Program Manager,opentext,Remote,,Software Developer,2022-06-24 21:00:37 UTC,4.0,computer software
Sr. Systems Administrator,opentext,"Richmond Hill, ON",,Software Developer,2022-06-24 21:00:37 UTC,4.0,computer software
ABAP Support Specialist,opentext,"Waterloo, ON",,Software Developer,2022-06-24 21:00:36 UTC,4.0,computer software
Sr. Quality Assurance Developer,opentext,"Richmond Hill, ON",,Software Developer,2022-06-24 21:00:27 UTC,4.0,computer software
Lead Software Developer,opentext,"Waterloo, ON",,Software Developer,2022-06-24 21:00:26 UTC,4.0,computer software
Associate Software Developer,opentext,"Waterloo, ON",,Software Developer,2022-06-24 21:00:14 UTC,4.0,computer software
Lead Systems Analyst-SAP ERP,opentext,"Waterloo, ON",,Software Developer,2022-06-24 10:30:52 UTC,4.0,computer software
Lead Accountant,opentext,"Waterloo, ON",,Software Developer,2022-06-24 10:30:39 UTC,4.0,computer software
Senior Java Developer,opentext,"Waterloo, ON",,Frontend Developer,2022-05-03 08:00:26 UTC,4.0,computer software
Sr. iOS Developer,opentext,"Waterloo, ON",,Frontend Developer,2022-05-03 01:30:34 UTC,4.0,computer software
Technical Architect (OpenText Content Suite/ Appworks) 1,opentext,"Mississauga, ON",,Software Developer,2023-01-13 15:26:34 UTC,4.0,computer software
Lead Software Developer,opentext,"Waterloo, ON",,Web Developer,2022-12-17 09:18:44 UTC,4.0,computer software
Sr. Cloud Services Project Manager,opentext,"Waterloo, ON",,Software Developer,2022-06-10 22:01:07 UTC,4.0,computer software
Software Developer,opentext,"Mississauga, ON+1 location",,Software Developer,2022-06-10 22:00:49 UTC,4.0,computer software
Lead Software Engineer,opentext,"Waterloo, ON",,Software Developer,2022-06-10 22:00:36 UTC,4.0,computer software
Sr. Quality Assurance Developer,opentext,"Richmond Hill, ON",,Software Developer,2022-07-05 17:00:40 UTC,4.0,computer software
Java Developer,opentext,"Richmond Hill, ON",,"Frontend Developer, Software Developer",2022-07-05 14:00:18 UTC,4.0,computer software
Software Developer,opentext,"Waterloo, ON",,"Software Developer, Full Stack Developer, Web Developer",2022-07-05 17:00:28 UTC,4.0,computer software
Senior Full-stack Developer,opentext,"Waterloo, ON",,"Full Stack Developer, Web Developer",2022-10-29 15:30:45 UTC,4.0,computer software
"Sr. Program Manager, HR Technology",opentext,"Mississauga, ON",,"Software Developer, Risk Analyst",2022-10-29 02:48:32 UTC,4.0,computer software
"Manager, Security",opentext,"Waterloo, ON",,Risk Analyst,2022-12-03 05:05:05 UTC,4.0,computer software
Lead Security Analyst,opentext,"Waterloo, ON",,Risk Analyst,2022-12-03 05:04:03 UTC,4.0,computer software
Renewals Account Representative (French Bilingual),opentext,"Waterloo, ON",,Account Manager,2023-01-27 17:37:22 UTC,4.0,computer software
Sr. Principal Software Engineer,opentext,"Waterloo, ON",,"Software Developer, Data Scientist",2023-01-27 16:21:26 UTC,4.0,computer software
Revenue Operations Analyst,opentext,"Waterloo, ON",,"Business Analyst, Data Analyst, Financial Analyst",2023-01-27 15:38:32 UTC,4.0,computer software
Senior Full-stack Developer,opentext,"Waterloo, ON",,"Web Developer, Software Developer, Full Stack Developer",2023-01-27 13:52:36 UTC,4.0,computer software
Technical Program Manager,opentext,"Remote in Waterloo, ON",,Software Developer,2022-12-01 15:56:14 UTC,4.0,computer software
Sr. Security Analyst,opentext,"Waterloo, ON",,"Risk Analyst, Data Analyst",2022-09-20 15:06:43 UTC,4.0,computer software
Account Development Executive,opentext,"Waterloo, ON",,"New Grad, Software Developer, Account Manager",2022-09-20 08:03:06 UTC,4.0,computer software
Internship - Full Stack Developer,opentext,"Hybrid remote in Waterloo, ON",,"Full Stack Developer, Web Developer, Intern",2022-09-20 14:37:15 UTC,4.0,computer software
Internship - Localization QA Specialist,opentext,"Hybrid remote in Richmond Hill, ON",,Intern,2022-09-20 18:07:25 UTC,4.0,computer software
Internship - Software Quality Engineer,opentext,"Hybrid remote in Mississauga, ON",,Intern,2022-09-20 18:04:54 UTC,4.0,computer software
Internship - Software Developer (Business Network),opentext,"Hybrid remote in Waterloo, ON",,Web Developer,2022-09-20 05:36:50 UTC,4.0,computer software
Internship - UX Visual Design,opentext,"Hybrid remote in Waterloo, ON",,UI UX Designer,2022-09-20 02:02:14 UTC,4.0,computer software
Account Development Executive,opentext,"Waterloo, ON",,Account Manager,2022-09-20 02:33:05 UTC,4.0,computer software
Principal Financial Analyst,opentext,"Waterloo, ON",,"Risk Analyst, Financial Analyst, Software Developer",2022-06-11 02:30:13 UTC,4.0,computer software
Software Developer,opentext,"Richmond Hill, ON",,Web Developer,2022-06-11 14:00:10 UTC,4.0,computer software
Sr. Technical Support Specialist,opentext,"Waterloo, ON",,Software Developer,2022-06-11 08:00:44 UTC,4.0,computer software
"Sr. Manager, Revenue Recognition",opentext,"Richmond Hill, ON",,Software Developer,2022-11-21 02:35:46 UTC,4.0,computer software
Lead DevOps Engineer,opentext,"Richmond Hill, ON",,Frontend Developer,2023-01-11 02:17:37 UTC,4.0,computer software
"Sr. Manager, SOX Compliance/Gestionnaire principal, Conformi...",opentext,Remote,,Software Developer,2022-07-07 22:01:11 UTC,4.0,computer software
Sr. Executive Assistant,opentext,"Richmond Hill, ON",,Software Developer,2022-07-07 22:01:11 UTC,4.0,computer software
"Director, Technical Project Management",opentext,"Waterloo, ON",,Software Developer,2022-07-07 22:00:45 UTC,4.0,computer software
Sr. Consultant,opentext,Remote,,Software Developer,2022-07-07 22:00:41 UTC,4.0,computer software
Sr. Quality Assurance Developer,opentext,"Waterloo, ON",,Software Developer,2022-07-07 22:00:39 UTC,4.0,computer software
Sr. Service Manager,opentext,Remote,,Software Developer,2022-07-07 22:00:35 UTC,4.0,computer software
Lead Quality Assurance Developer,opentext,"Waterloo, ON",,Software Developer,2022-07-07 22:00:33 UTC,4.0,computer software
Software Developer,opentext,"Richmond Hill, ON+1 location",,Software Developer,2022-07-07 22:00:28 UTC,4.0,computer software
ABM Marketing Manager,opentext,"Waterloo, ON",,Software Developer,2022-07-07 01:31:04 UTC,4.0,computer software
Revenue Operations Manager / Gestionnaire Des Opérations De...,opentext,Remote,,Software Developer,2022-07-07 01:31:04 UTC,4.0,computer software
"Manager, Renewals (Team Management)",opentext,"Waterloo, ON",,Software Developer,2022-07-07 01:31:03 UTC,4.0,computer software
Sr. Account Executive,opentext,"Montréal, QC",,Software Developer,2022-07-07 01:31:03 UTC,4.0,computer software
Sr. Customer Relationship Manager,opentext,"Richmond Hill, ON",,Software Developer,2022-07-07 01:31:01 UTC,4.0,computer software
Site Reliability Engineer (DevOps / Cloud),opentext,"Mississauga, ON",,Web Developer,2023-01-12 06:34:01 UTC,4.0,computer software
Renewals Account Representative,opentext,"Waterloo, ON",,Account Manager,2023-01-12 20:47:47 UTC,4.0,computer software
Lead Software Developer,opentext,"Mississauga, ON",,Software Developer,2023-01-12 19:35:20 UTC,4.0,computer software
Lead Site Reliability Engineer,opentext,"Mississauga, ON",,Software Developer,2023-01-12 14:21:21 UTC,4.0,computer software
Quality Assurance Engineer,opentext,"Richmond Hill, ON",,"Software Developer, Web Developer",2022-07-06 15:31:15 UTC,4.0,computer software
Renewals Account Representative,opentext,"Richmond Hill, ON",,"Software Developer, Account Manager",2022-07-06 15:30:35 UTC,4.0,computer software
Talent Community - Account Development Executive (Richmond H...,opentext,"Richmond Hill, ON",,"New Grad, Software Developer, Account Manager",2022-07-06 13:30:20 UTC,4.0,computer software
Lead Software Developer,opentext,"Waterloo, ON",,Software Developer,2022-07-06 15:31:16 UTC,4.0,computer software
Revenue Operations Manager,opentext,"Waterloo, ON",,Software Developer,2022-07-06 15:30:37 UTC,4.0,computer software
SAP FICO(RAR) Solution Lead,opentext,"Waterloo, ON",,Software Developer,2022-07-06 15:30:36 UTC,4.0,computer software
"Sr. Manager, Customer Relationship Management",opentext,"Richmond Hill, ON",,Software Developer,2022-07-06 15:30:36 UTC,4.0,computer software
"Sr. Manager, CloudOps SRE",opentext,"Waterloo, ON",,Software Developer,2022-07-06 15:30:36 UTC,4.0,computer software
Sr. Software Developer,opentext,"Waterloo, ON",,Software Developer,2022-06-25 07:00:53 UTC,4.0,computer software
Principal Systems Administrator,opentext,"Waterloo, ON",,Software Developer,2022-06-25 07:00:43 UTC,4.0,computer software
Sr. Quality Assurance Developer,opentext,"Mississauga, ON+1 location",,Software Developer,2022-06-25 07:00:42 UTC,4.0,computer software
Software Developer,opentext,"Richmond Hill, ON+1 location",,Software Developer,2022-06-25 07:00:28 UTC,4.0,computer software
Lead Security Disaster Recovery Analyst,opentext,"Waterloo, ON",,Risk Analyst,2022-12-02 10:53:20 UTC,4.0,computer software
HRSS Specialist,opentext,"Waterloo, ON",,Software Developer,2022-12-02 13:07:13 UTC,4.0,computer software
Quality Assurance Developer,opentext,"Richmond Hill, ON",,Software Developer,2022-12-02 04:59:01 UTC,4.0,computer software
Lead Business Continuity Analyst,opentext,Remote,,Risk Analyst,2022-06-12 21:30:11 UTC,4.0,computer software
Sr. Software Developer,opentext,"Waterloo, ON+1 location",,Software Developer,2022-06-12 15:30:11 UTC,4.0,computer software
Sr. Consultant,opentext,Remote,,Software Developer,2022-06-12 04:30:13 UTC,4.0,computer software
Cloud Monitoring Specialist,opentext,"Richmond Hill, ON",,Software Developer,2022-06-12 04:30:13 UTC,4.0,computer software
Sr. Software Developer,opentext,"Mississauga, ON",,Software Developer,2022-06-12 04:30:12 UTC,4.0,computer software
Sr. Full-stack Developer,opentext,"Waterloo, ON",,"Full Stack Developer, Web Developer",2023-01-26 21:47:50 UTC,4.0,computer software
Build and Release Engineer,opentext,"Richmond Hill, ON",,Web Developer,2023-01-26 06:31:07 UTC,4.0,computer software
Sr. Product Marketing Manager (ECM),opentext,"Waterloo, ON",,Software Developer,2022-10-28 14:04:47 UTC,4.0,computer software
Sr. full-stack developer,opentext,"Waterloo, ON",,"Software Developer, Full Stack Developer, Web Developer",2022-10-28 14:04:25 UTC,4.0,computer software
Senior Java Developer,opentext,"Waterloo, ON",,"Full Stack Developer, Frontend Developer",2022-10-28 09:07:20 UTC,4.0,computer software
Lead Financial Analyst,opentext,"Waterloo, ON",,Financial Analyst,2022-10-28 06:22:30 UTC,4.0,computer software
Sr. Revenue Recognition Analyst,opentext,"Waterloo, ON",,"Financial Analyst, Risk Analyst",2022-10-28 06:20:56 UTC,4.0,computer software
Technical Program Manager,opentext,"Mississauga, ON",,Software Developer,2022-10-28 14:04:06 UTC,4.0,computer software
Build and Release Engineer,opentext,"Richmond Hill, ON",,Web Developer,2022-10-28 10:16:43 UTC,4.0,computer software
Support Engineer (RightFax),opentext,"Waterloo, ON",,Software Developer,2023-01-20 12:51:21 UTC,4.0,computer software
"Manager, Software Engineering",opentext,"Waterloo, ON",,Software Developer,2023-01-20 12:50:27 UTC,4.0,computer software
Sr. Software Developer,opentext,"Montréal, QC",,Software Developer,2023-01-20 20:36:00 UTC,4.0,computer software
Principal Site Reliability Administrator,opentext,"Mississauga, ON",,Software Developer,2023-01-20 12:53:24 UTC,4.0,computer software
Lead Software Developer,opentext,"Mississauga, ON",,"Software Developer, Web Developer",2023-01-20 20:36:55 UTC,4.0,computer software
Renewals Account Representative,opentext,"Richmond Hill, ON+1 location",,"Software Developer, Account Manager",2022-09-21 21:32:49 UTC,4.0,computer software
Sr. Revenue Operations Analyst,opentext,Remote,,"Business Analyst, Financial Analyst, Software Developer, Risk Analyst",2022-09-21 20:46:48 UTC,4.0,computer software
Global Campaign Marketing Manager-Content Services,opentext,"Richmond Hill, ON",,Software Developer,2022-09-21 16:17:42 UTC,4.0,computer software
Lead Front-end Developer,opentext,"Richmond Hill, ON",,"Web Developer, Frontend Developer, Software Developer",2022-09-21 13:45:46 UTC,4.0,computer software
Senior Site Reliability Engineer (Azure),opentext,"Waterloo, ON",,Web Developer,2023-01-09 18:19:52 UTC,4.0,computer software
"Lead DevOps Engineer (Windows, Azure)",opentext,"Waterloo, ON",,Software Developer,2023-01-09 15:35:22 UTC,4.0,computer software
Sr. Production Support Specialist,opentext,"Richmond Hill, ON",,"Software Developer, New Grad",2022-11-09 18:37:23 UTC,4.0,computer software
Internship - UX Visual Design,opentext,Remote,,"Software Developer, UI UX Designer",2022-11-09 18:37:25 UTC,4.0,computer software
Systems Analyst,opentext,"Waterloo, ON",,"Financial Analyst, Software Developer, Business Analyst",2022-11-09 18:16:59 UTC,4.0,computer software
Lead Quality Assurance Engineer,opentext,"Richmond Hill, ON",,Risk Analyst,2022-11-09 20:50:13 UTC,4.0,computer software
SAP ABAP Developer,opentext,"Waterloo, ON",,Software Developer,2022-11-09 18:32:48 UTC,4.0,computer software
Principal Cloud Network Administrator,opentext,"Waterloo, ON",,Software Developer,2022-11-09 16:18:19 UTC,4.0,computer software
Variable Compensation Analyst,opentext,"Waterloo, ON",,HR Analyst,2022-05-31 01:00:10 UTC,4.0,computer software
Build and Release Engineer,opentext,"Richmond Hill, ON",,Web Developer,2022-05-31 10:30:16 UTC,4.0,computer software
"Account Executive, Digital Experience",opentext,"Richmond Hill, ON",,Account Manager,2022-05-31 17:30:20 UTC,4.0,computer software
DevOps Kubernetes Engineer (GCP),opentext,Remote,,Software Developer,2022-05-31 15:00:35 UTC,4.0,computer software
"Manager, Business Intelligence - Reporting & Automation",opentext,"Richmond Hill, ON",,"Business Analyst, Data Analyst",2022-05-31 23:30:18 UTC,4.0,computer software
Lead Security Analyst,opentext,"Waterloo, ON",,Risk Analyst,2022-12-05 12:01:26 UTC,4.0,computer software
Lead IT Software Developer-DevOps,opentext,"Waterloo, ON",,Web Developer,2022-10-17 17:19:12 UTC,4.0,computer software
Quality Assurance Developer,opentext,"Richmond Hill, ON",,Web Developer,2022-10-17 17:15:56 UTC,4.0,computer software
Sr. Human Resources Business Partner (Finance),opentext,"Waterloo, ON",,Software Developer,2022-10-17 20:22:03 UTC,4.0,computer software
"Manager, Renewals",opentext,"Richmond Hill, ON",,Software Developer,2022-10-17 20:21:50 UTC,4.0,computer software
Lead Software Developer,opentext,"Richmond Hill, ON",,"Software Developer, Web Developer",2022-10-17 20:20:30 UTC,4.0,computer software
DevOps Engineer,opentext,"Waterloo, ON",,Software Developer,2022-06-26 13:30:14 UTC,4.0,computer software
Sr. Consultant,opentext,Remote,,Software Developer,2022-06-26 13:30:13 UTC,4.0,computer software
Software Developer,opentext,Remote,,Software Developer,2022-06-26 13:30:12 UTC,4.0,computer software
Principal Product Manager,opentext,Remote,,Software Developer,2022-06-26 03:00:16 UTC,4.0,computer software
Sr. Technical Support Specialist,opentext,Remote,,Software Developer,2022-06-26 03:00:15 UTC,4.0,computer software
EDI Sr. Production Support Specialist,opentext,"Waterloo, ON",,"New Grad, Software Developer",2022-06-26 22:30:14 UTC,4.0,computer software
Total Rewards Administrator/ Administrateur Total Rewards -...,opentext,Remote,,"New Grad, Software Developer",2022-06-26 22:30:11 UTC,4.0,computer software
Internship - Build Support Specialist,opentext,"Hybrid remote in Waterloo, ON",,Intern,2022-12-19 00:02:22 UTC,4.0,computer software
Sr. Cloud Services Program Manager- B2B Cloud Services,opentext,Remote,,Software Developer,2022-12-19 01:51:06 UTC,4.0,computer software
Lead Software Developer,opentext,"Waterloo, ON",,Web Developer,2022-12-19 16:18:24 UTC,4.0,computer software
Account Development Executive,opentext,"Waterloo, ON",,Account Manager,2022-12-19 14:51:31 UTC,4.0,computer software
Senior Revenue Operations Analyst,opentext,"Waterloo, ON",,Business Analyst,2022-12-19 00:46:22 UTC,4.0,computer software
Senior Sales Reporting Analyst,opentext,"Waterloo, ON",,Business Analyst,2022-12-19 00:46:17 UTC,4.0,computer software
Renewals Account Representative,opentext,"Richmond Hill, ON",,Account Manager,2022-12-19 20:02:58 UTC,4.0,computer software
Sr. Business Process Analyst,opentext,"Richmond Hill, ON",,"Risk Analyst, Business Analyst, Data Analyst",2022-12-19 15:46:58 UTC,4.0,computer software
Product Owner,opentext,"Richmond Hill, ON",,Software Developer,2022-12-19 01:51:07 UTC,4.0,computer software
Sr. Cloud Systems Administrator,opentext,"Richmond Hill, ON",,Software Developer,2022-07-08 19:30:56 UTC,4.0,computer software
Cloud Application Support Specialist,opentext,"Richmond Hill, ON",,Software Developer,2022-07-08 19:30:53 UTC,4.0,computer software
Technical Support Specialist - (French Bilingual),opentext,"Waterloo, ON",,Software Developer,2022-07-08 19:30:43 UTC,4.0,computer software
Principal Database Administrator,opentext,"Richmond Hill, ON+1 location",,Software Developer,2022-07-08 19:30:39 UTC,4.0,computer software
Sr. Consultant,opentext,Remote,,Software Developer,2022-07-08 19:30:29 UTC,4.0,computer software
Sr. Principal Software Engineer,opentext,"Montréal, QC",,Data Scientist,2022-11-22 16:32:22 UTC,4.0,computer software
Account Development Executive,opentext,"Waterloo, ON",,Account Manager,2022-11-22 17:23:56 UTC,4.0,computer software
Account Development Executive,opentext,"Waterloo, ON",,Account Manager,2022-11-22 02:19:16 UTC,4.0,computer software
Sr. Quality Assurance Developer,opentext,"Richmond Hill, ON",,Frontend Developer,2022-11-22 13:17:25 UTC,4.0,computer software
Sr. Pricing Analyst,opentext,Remote,,"Business Analyst, Data Analyst, Financial Analyst",2022-06-13 15:03:34 UTC,4.0,computer software
Lead Security Analyst,opentext,"Mississauga, ON",,"Data Analyst, Software Developer",2022-06-13 02:30:12 UTC,4.0,computer software
Technical Support Specialist,opentext,"Richmond Hill, ON",,Risk Analyst,2022-06-13 21:31:31 UTC,4.0,computer software
DevOps Developer,opentext,"Richmond Hill, ON",,Web Developer,2022-06-13 22:30:31 UTC,4.0,computer software
"Sr. DevOps Engineer (AWS, GCP)",opentext,"Waterloo, ON",,Web Developer,2022-06-13 22:30:25 UTC,4.0,computer software
Real Estate Analyst,opentext,"Richmond Hill, ON",,Software Developer,2022-06-13 03:30:25 UTC,4.0,computer software
Technical Support Specialist,opentext,"Hybrid remote in Waterloo, ON",,Software Developer,2022-06-13 03:30:25 UTC,4.0,computer software
Customer/Technical Support Representative,opentext,"Waterloo, ON",,Software Developer,2022-06-13 03:30:23 UTC,4.0,computer software
Software Developer,opentext,"Mississauga, ON",,Software Developer,2022-06-13 03:30:23 UTC,4.0,computer software
Senior Java Developer,opentext,"Mississauga, ON",,Frontend Developer,2022-12-30 12:32:12 UTC,4.0,computer software
Compensation Analyst,opentext,"Waterloo, ON",,"HR Analyst, Software Developer",2022-12-30 12:00:19 UTC,4.0,computer software
Sr. Transfer Pricing Analyst,opentext,"Richmond Hill, ON",,"Data Analyst, Financial Analyst",2022-12-30 14:02:10 UTC,4.0,computer software
Sr. Security Analyst,opentext,"Waterloo, ON",,"Data Analyst, Software Developer, Risk Analyst",2022-12-30 14:00:33 UTC,4.0,computer software
Senior Java Full Stack Developer,opentext,"Richmond Hill, ON",,Web Developer,2022-07-09 01:30:15 UTC,4.0,computer software
Software Developer,opentext,"Montréal, QC",,Software Developer,2022-07-09 16:30:14 UTC,4.0,computer software
Lead Business Analyst,opentext,"Richmond Hill, ON",,"Software Developer, Risk Analyst",2022-06-27 20:00:48 UTC,4.0,computer software
Lead Security Compliance Analyst,opentext,Remote,,"Software Developer, Risk Analyst",2022-06-27 20:00:46 UTC,4.0,computer software
Talent Community - Account Development Executive (Waterloo),opentext,"Waterloo, ON",,"Account Manager, New Grad, Software Developer",2022-06-27 03:30:14 UTC,4.0,computer software
Architect,opentext,"Richmond Hill, ON",,Software Developer,2022-06-27 20:01:07 UTC,4.0,computer software
Sourcing Manager,opentext,"Waterloo, ON",,Software Developer,2022-06-27 20:00:48 UTC,4.0,computer software
Lead Architect Web UI,opentext,"Richmond Hill, ON",,Software Developer,2022-06-27 20:00:46 UTC,4.0,computer software
Lead Quality Assurance Developer,opentext,"Waterloo, ON",,Software Developer,2022-06-27 20:00:42 UTC,4.0,computer software
Sr. Technical Support Specialist,opentext,"Richmond Hill, ON",,Software Developer,2022-06-27 20:00:38 UTC,4.0,computer software
Lead Software Developer,opentext,"Waterloo, ON+1 location",,Software Developer,2022-06-27 20:00:35 UTC,4.0,computer software
Sr. Software Developer,opentext,"Waterloo, ON",,Software Developer,2022-06-27 20:00:17 UTC,4.0,computer software
Lead Employee Relations Advisor,opentext,"Waterloo, ON",,Software Developer,2022-06-27 00:30:20 UTC,4.0,computer software
Architect,opentext,"Richmond Hill, ON",,Software Developer,2022-06-27 00:30:20 UTC,4.0,computer software
Senior Courseware Developer,opentext,Remote,,Software Developer,2022-06-27 00:30:17 UTC,4.0,computer software
Principal Software Developer,opentext,"Waterloo, ON",,"Software Developer, Web Developer",2022-06-27 20:00:24 UTC,4.0,computer software
Sr. Business Systems Analyst,opentext,"Waterloo, ON",,"Business Analyst, Data Analyst, Financial Analyst",2022-07-20 22:30:14 UTC,4.0,computer software
Lead IT Software Developer,opentext,"Waterloo, ON",,"Software Developer, Web Developer",2022-07-20 14:01:02 UTC,4.0,computer software
Corporate Events Planner,opentext,"Waterloo, ON",,Software Developer,2022-07-20 14:00:28 UTC,4.0,computer software
Technical Support Specialist,opentext,"Waterloo, ON",,Software Developer,2022-07-20 14:00:21 UTC,4.0,computer software
Microsoft BI Architect,opentext,"Waterloo, ON",,"Data Analyst, Software Developer",2022-07-20 13:00:14 UTC,4.0,computer software
HR Shared Services Manager,opentext,"Waterloo, ON",,Software Developer,2022-07-20 04:00:56 UTC,4.0,computer software
Sr. Account Executive,opentext,"Montréal, QC",,"Software Developer, Account Manager",2023-02-01 12:51:05 UTC,4.0,computer software
